GU,SCH_RET_G08_AS_F,Students who were retained in Grade 8: Asian Female,,
GV,SCH_RET_G08_HP_M,Students who were retained in Grade 8: Native Hawaiian/Pacific Islander Male,,
GW,SCH_RET_G08_HP_F,Students who were retained in Grade 8: Native Hawaiian/Pacific Islander Female,,
GX,SCH_RET_G08_BL_M,Students who were retained in Grade 8: Black Male,,
GY,SCH_RET_G08_BL_F,Students who were retained in Grade 8: Black Female,,
GZ,SCH_RET_G08_WH_M,Students who were retained in Grade 8: White Male,,
HA,SCH_RET_G08_WH_F,Students who were retained in Grade 8: White Female,,
HB,SCH_RET_G08_TR_M,Students who were retained in Grade 8: Two or More Races Male,,
HC,SCH_RET_G08_TR_F,Students who were retained in Grade 8: Two or More Races Female,,
HD,TOT_RET_G08_M,Total number of students retained in grade 8: Calculated Male Total,,
HE,TOT_RET_G08_F,Total number of students retained in grade 8: Calculated Female Total,,
HF,SCH_RET_G08_LEP_M,Students who were retained in Grade 8: LEP Male,,
HG,SCH_RET_G08_LEP_F,Students who were retained in Grade 8: LEP Female,,
HH,SCH_RET_G08_IDEA_M,Students who were retained in Grade 8: IDEA Male,,
HI,SCH_RET_G08_IDEA_F,Students who were retained in Grade 8: IDEA Female,,
HJ,SCH_RET_G08_504_M,Students who were retained in Grade 8: Section 504 Only Male,,
HK,SCH_RET_G08_504_F,Students who were retained in Grade 8: Section 504 Only Female,,
HL,SCH_RET_G09_HI_M,Students who were retained in Grade 9: Hispanic Male,,
HM,SCH_RET_G09_HI_F,Students who were retained in Grade 9: Hispanic Female,,
HN,SCH_RET_G09_AM_M,Students who were retained in Grade 9: American Indian/Alaska Native Male,,
HO,SCH_RET_G09_AM_F,Students who were retained in Grade 9: American Indian/Alaska Native Female,,
HP,SCH_RET_G09_AS_M,Students who were retained in Grade 9: Asian Male,,
HQ,SCH_RET_G09_AS_F,Students who were retained in Grade 9: Asian Female,,
HR,SCH_RET_G09_HP_M,Students who were retained in Grade 9: Native Hawaiian/Pacific Islander Male,,
HS,SCH_RET_G09_HP_F,Students who were retained in Grade 9: Native Hawaiian/Pacific Islander Female,,
HT,SCH_RET_G09_BL_M,Students who were retained in Grade 9: Black Male,,
HU,SCH_RET_G09_BL_F,Students who were retained in Grade 9: Black Female,,
HV,SCH_RET_G09_WH_M,Students who were retained in Grade 9: White Male,,
HW,SCH_RET_G09_WH_F,Students who were retained in Grade 9: White Female,,
HX,SCH_RET_G09_TR_M,Students who were retained in Grade 9: Two or More Races Male,,
HY,SCH_RET_G09_TR_F,Students who were retained in Grade 9: Two or More Races Female,,
HZ,TOT_RET_G09_M,Total number of students retained in grade 9: Calculated Male Total,,
IA,TOT_RET_G09_F,Total number of students retained in grade 9: Calculated Female Total,,
IB,SCH_RET_G09_LEP_M,Students who were retained in Grade 9: LEP Male,,
IC,SCH_RET_G09_LEP_F,Students who were retained in Grade 9: LEP Female,,
ID,SCH_RET_G09_IDEA_M,Students who were retained in Grade 9: IDEA Male,,
IE,SCH_RET_G09_IDEA_F,Students who were retained in Grade 9: IDEA Female,,
IF,SCH_RET_G09_504_M,Students who were retained in Grade 9: Section 504 Only Male,,
IG,SCH_RET_G09_504_F,Students who were retained in Grade 9: Section 504 Only Female,,
IH,SCH_RET_G10_HI_M,Students who were retained in Grade 10: Hispanic Male,,
II,SCH_RET_G10_HI_F,Students who were retained in Grade 10: Hispanic Female,,
IJ,SCH_RET_G10_AM_M,Students who were retained in Grade 10: American Indian/Alaska Native Male,,
IK,SCH_RET_G10_AM_F,Students who were retained in Grade 10: American Indian/Alaska Native Female,,
IL,SCH_RET_G10_AS_M,Students who were retained in Grade 10: Asian Male,,
IM,SCH_RET_G10_AS_F,Students who were retained in Grade 10: Asian Female,,
IN,SCH_RET_G10_HP_M,Students who were retained in Grade 10: Native Hawaiian/Pacific Islander Male,,
IO,SCH_RET_G10_HP_F,Students who were retained in Grade 10: Native Hawaiian/Pacific Islander Female,,
IP,SCH_RET_G10_BL_M,Students who were retained in Grade 10: Black Male,,
IQ,SCH_RET_G10_BL_F,Students who were retained in Grade 10: Black Female,,
IR,SCH_RET_G10_WH_M,Students who were retained in Grade 10: White Male,,
IS,SCH_RET_G10_WH_F,Students who were retained in Grade 10: White Female,,
IT,SCH_RET_G10_TR_M,Students who were retained in Grade 10: Two or More Races Male,,
IU,SCH_RET_G10_TR_F,Students who were retained in Grade 10: Two or More Races Female,,
IV,TOT_RET_G10_M,Total number of students retained in grade 10: Calculated Male Total,,
IW,TOT_RET_G10_F,Total number of students retained in grade 10: Calculated Female Total,,
IX,SCH_RET_G10_LEP_M,Students who were retained in Grade 10: LEP Male,,
IY,SCH_RET_G10_LEP_F,Students who were retained in Grade 10: LEP Female,,
IZ,SCH_RET_G10_IDEA_M,Students who were retained in Grade 10: IDEA Male,,
JA,SCH_RET_G10_IDEA_F,Students who were retained in Grade 10: IDEA Female,,
JB,SCH_RET_G10_504_M,Students who were retained in Grade 10: Section 504 Only Male,,
JC,SCH_RET_G10_504_F,Students who were retained in Grade 10: Section 504 Only Female,,
JD,SCH_RET_G11_HI_M,Students who were retained in Grade 11: Hispanic Male,,
JE,SCH_RET_G11_HI_F,Students who were retained in Grade 11: Hispanic Female,,
JF,SCH_RET_G11_AM_M,Students who were retained in Grade 11: American Indian/Alaska Native Male,,
JG,SCH_RET_G11_AM_F,Students who were retained in Grade 11: American Indian/Alaska Native Female,,
JH,SCH_RET_G11_AS_M,Students who were retained in Grade 11: Asian Male,,
JI,SCH_RET_G11_AS_F,Students who were retained in Grade 11: Asian Female,,
JJ,SCH_RET_G11_HP_M,Students who were retained in Grade 11: Native Hawaiian/Pacific Islander Male,,
JK,SCH_RET_G11_HP_F,Students who were retained in Grade 11: Native Hawaiian/Pacific Islander Female,,
JL,SCH_RET_G11_BL_M,Students who were retained in Grade 11: Black Male,,
JM,SCH_RET_G11_BL_F,Students who were retained in Grade 11: Black Female,,
JN,SCH_RET_G11_WH_M,Students who were retained in Grade 11: White Male,,
JO,SCH_RET_G11_WH_F,Students who were retained in Grade 11: White Female,,
JP,SCH_RET_G11_TR_M,Students who were retained in Grade 11: Two or More Races Male,,
JQ,SCH_RET_G11_TR_F,Students who were retained in Grade 11: Two or More Races Female,,
JR,TOT_RET_G11_M,Total number of students retained in grade 11: Calculated Male Total,,
JS,TOT_RET_G11_F,Total number of students retained in grade 11: Calculated Female Total,,
JT,SCH_RET_G11_LEP_M,Students who were retained in Grade 11: LEP Male,,
JU,SCH_RET_G11_LEP_F,Students who were retained in Grade 11: LEP Female,,
JV,SCH_RET_G11_IDEA_M,Students who were retained in Grade 11: IDEA Male,,
JW,SCH_RET_G11_IDEA_F,Students who were retained in Grade 11: IDEA Female,,
JX,SCH_RET_G11_504_M,Students who were retained in Grade 11: Section 504 Only Male,,
JY,SCH_RET_G11_504_F,Students who were retained in Grade 11: Section 504 Only Female,,
JZ,SCH_RET_G12_HI_M,Students who were retained in Grade 12: Hispanic Male,,
KA,SCH_RET_G12_HI_F,Students who were retained in Grade 12: Hispanic Female,,
KB,SCH_RET_G12_AM_M,Students who were retained in Grade 12: American Indian/Alaska Native Male,,
KC,SCH_RET_G12_AM_F,Students who were retained in Grade 12: American Indian/Alaska Native Female,,
KD,SCH_RET_G12_AS_M,Students who were retained in Grade 12: Asian Male,,
KE,SCH_RET_G12_AS_F,Students who were retained in Grade 12: Asian Female,,
KF,SCH_RET_G12_HP_M,Students who were retained in Grade 12: Native Hawaiian/Pacific Islander Male,,
KG,SCH_RET_G12_HP_F,Students who were retained in Grade 12: Native Hawaiian/Pacific Islander Female,,
KH,SCH_RET_G12_BL_M,Students who were retained in Grade 12: Black Male,,
KI,SCH_RET_G12_BL_F,Students who were retained in Grade 12: Black Female,,
KJ,SCH_RET_G12_WH_M,Students who were retained in Grade 12: White Male,,
KK,SCH_RET_G12_WH_F,Students who were retained in Grade 12: White Female,,
KL,SCH_RET_G12_TR_M,Students who were retained in Grade 12: Two or More Races Male,,
KM,SCH_RET_G12_TR_F,Students who were retained in Grade 12: Two or More Races Female,,
KN,TOT_RET_G12_M,Total number of students retained in grade 12: Calculated Male Total,,
KO,TOT_RET_G12_F,Total number of students retained in grade 12: Calculated Female Total,,
KP,SCH_RET_G12_LEP_M,Students who were retained in Grade 12: LEP Male,,
KQ,SCH_RET_G12_LEP_F,Students who were retained in Grade 12: LEP Female,,
KR,SCH_RET_G12_IDEA_M,Students who were retained in Grade 12: IDEA Male,,
KS,SCH_RET_G12_IDEA_F,Students who were retained in Grade 12: IDEA Female,,
KT,SCH_RET_G12_504_M,Students who were retained in Grade 12: Section 504 Only Male,,
KU,SCH_RET_G12_504_F,Students who were retained in Grade 12: Section 504 Only Female,,

Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_SATACT_HI_M,SAT or ACT Test Participation: Hispanic Male,,
J,SCH_SATACT_HI_F,SAT or ACT Test Participation: Hispanic Female,,
K,SCH_SATACT_AM_M,SAT or ACT Test Participation: American Indian/Alaska Native Male,,
L,SCH_SATACT_AM_F,SAT or ACT Test Participation: American Indian/Alaska Native Female,,
M,SCH_SATACT_AS_M,SAT or ACT Test Participation: Asian Male,,
N,SCH_SATACT_AS_F,SAT or ACT Test Participation: Asian Female,,
O,SCH_SATACT_HP_M,SAT or ACT Test Participation: Native Hawaiian/Pacific Islander Male,,
P,SCH_SATACT_HP_F,SAT or ACT Test Participation: Native Hawaiian/Pacific Islander Female,,
Q,SCH_SATACT_BL_M,SAT or ACT Test Participation: Black Male,,
R,SCH_SATACT_BL_F,SAT or ACT Test Participation: Black Female,,
S,SCH_SATACT_WH_M,SAT or ACT Test Participation: White Male,,
T,SCH_SATACT_WH_F,SAT or ACT Test Participation: White Female,,
U,SCH_SATACT_TR_M,SAT or ACT Test Participation: Two or More Races Male,,
V,SCH_SATACT_TR_F,SAT or ACT Test Participation: Two or More Races Female,,
W,TOT_SATACT_M,SAT or ACT Test Participation: Calculated Male Total,,
X,TOT_SATACT_F,SAT or ACT Test Participation: Calculated Female Total,,
Y,SCH_SATACT_LEP_M,SAT or ACT Test Participation: LEP Male,,
Z,SCH_SATACT_LEP_F,SAT or ACT Test Participation: LEP Female,,
AA,SCH_SATACT_IDEA_M,SAT or ACT Test Participation: IDEA Male,,
AB,SCH_SATACT_IDEA_F,SAT or ACT Test Participation: IDEA Female,,

Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_GRADE_PS,Grades with Students Enrolled: Preschool,,
J,SCH_GRADE_KG,Grades with Students Enrolled: Kindergarten,,
K,SCH_GRADE_G01,Grades with Students Enrolled: Grade 1,,
L,SCH_GRADE_G02,Grades with Students Enrolled: Grade 2,,
M,SCH_GRADE_G03,Grades with Students Enrolled: Grade 3,,
N,SCH_GRADE_G04,Grades with Students Enrolled: Grade 4,,
O,SCH_GRADE_G05,Grades with Students Enrolled: Grade 5,,
P,SCH_GRADE_G06,Grades with Students Enrolled: Grade 6,,
Q,SCH_GRADE_G07,Grades with Students Enrolled: Grade 7,,
R,SCH_GRADE_G08,Grades with Students Enrolled: Grade 8,,
S,SCH_GRADE_G09,Grades with Students Enrolled: Grade 9,,
T,SCH_GRADE_G10,Grades with Students Enrolled: Grade 10,,
U,SCH_GRADE_G11,Grades with Students Enrolled: Grade 11,,
V,SCH_GRADE_G12,Grades with Students Enrolled: Grade 12,,
W,SCH_GRADE_UG,Grades with Students Enrolled: Ungraded,,
X,SCH_UGDETAIL_ES,Ungraded Detail: Elementary school age students,,
Y,SCH_UGDETAIL_MS,Ungraded Detail: Middle school age students,,
Z,SCH_UGDETAIL_HS,Ungraded Detail: High school age students,,
AA,SCH_STATUS_SPED,School Characteristics: Special education school,,
AB,SCH_STATUS_MAGNET,School Characteristics: Magnet school or school operating a magnet program within the school,,
AC,SCH_STATUS_CHARTER,School Characteristics: Charter school,,
AD,SCH_STATUS_ALT,School Characteristics: Alternative school,,
AE,SCH_MAGNETDETAIL,Magnet School Detail,,
AF,SCH_ALTFOCUS,Alternative School Detail,,

Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_SAL_TOTPERS_WOFED,"Salary Expenditures for Total Personnel (instructional, support services, and school administration) Funded with State and Local Funds",,
J,SCH_FTE_TEACH_WOFED,Full-time Equivalency Count of Teachers Funded with State and Local Funds,,
K,SCH_SAL_TEACH_WOFED,Salary Expenditures for Teachers Funded with State and Local Funds,,
L,SCH_NPE_WOFED,Amount of Non-Personnel Expenditures Associated with Activities Funded with State and Local Funds,,
M,SCH_FTE_AID_WOFED,Full-time Equivalency Count of Instructional Aides Funded with State and Local Funds,,
N,SCH_SAL_AID_WOFED,Salary Expenditures for Instructional Aides Funded with State and Local Funds,,
O,SCH_FTE_SUP_WOFED,Full-time Equivalency Count of Support Services Staff (for Pupils and for Instructional Staff) Funded with State and Local Funds,,
P,SCH_SAL_SUP_WOFED,Salary Expenditures for Support Services Staff (for Pupils and for Instructional Staff) Funded with State and Local Funds,,
Q,SCH_FTE_ADM_WOFED,Full-time Equivalency Count of School Administration Staff Funded with State and Local Funds,,
R,SCH_SAL_ADM_WOFED,Salary Expenditures for School Administration Staff Funded with State and Local Funds,,
S,SCH_SAL_TEACH_WFED,"Salary Expenditures for Teachers Funded with Federal, State, and Local Funds",,
T,SCH_FTE_AID_WFED,"Full-time Equivalency Count of Instructional Aides Funded with Federal, State, and Local Funds",,
U,SCH_SAL_AID_WFED,"Salary Expenditures for Instructional Aides Funded with Federal, State, and Local Funds",,
V,SCH_FTE_SUP_WFED,"Full-time Equivalency Count of Support Services Staff (for Pupils and for Instructional Staff) Funded with Federal, State, and Local Funds",,
W,SCH_SAL_SUP_WFED,"Salary Expenditures for Support Services Staff (for Pupils and for Instructional Staff) Funded with Federal, State, and Local Funds",,
X,SCH_FTE_ADM_WFED,"Full-time Equivalency Count of School Administration Staff Funded with Federal, State, and Local Funds",,
Y,SCH_SAL_ADM_WFED,"Salary Expenditures for  School Administration Staff Funded with Federal, State, and Local Funds",,
Z,SCH_SAL_TOTPERS_WFED,"Salary Expenditures for Total Personnel (instructional, support services, and school administration) Funded with Federal, State, and Local Funds",,
AA,SCH_NPE_WFED,"Amount of Non-Personnel Expenditures Associated with Activities Funded with Federal, State, and Local Funds",,
,,,,
,,,,
,,    ,,
, ,,,
,, ,,

Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_FTETEACH_TOT,Total FTE of Teachers,,
J,SCH_FTETEACH_CERT,Number of FTE teachers who are certified,,
K,SCH_FTETEACH_NOTCERT,Number of FTE teachers who are not certified,,
L,SCH_FTETEACH_FY,Number of FTE teachers in their first year of teaching,,
M,SCH_FTETEACH_SY,Number of FTE teachers in their second year of teaching,,
N,SCH_TEACHERS_CURR_TOT,Number of current school year teachers,,
O,SCH_TEACHERS_PREV_TOT,Number of previous school year teachers,,
P,SCH_FTETEACH_ABSENT,Number of FTE teachers who were absent more than 10 school days during the school year,,
Q,SCH_FTECOUNSELORS,Number of FTE school counselors,,
R,SCH_FTESECURITY_LEO,Number of FTE sworn law enforcement officers,,
S,SCH_FTESECURITY_GUA,Number of FTE security guards,,
T,SCH_FTESERVICES_NUR,Number of FTE nurses,,
U,SCH_FTESERVICES_PSY,Number of FTE psychologists,,
V,SCH_FTESERVICES_SOC,Number of FTE social workers,,


Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_SSATHLETICS_IND,Single-Sex Interscholastic Athletics Indicator,,
J,SCH_SSSPORTS_M,Single-Sex Interscholastic Athletics: Number of Male Only Single-Sex Sports,,
K,SCH_SSSPORTS_F,Single-Sex Interscholastic Athletics: Number of Female Only Single-Sex Sports,,
L,TOT_SSSPORTS,Total Number of Single-Sex Interscholastic Athletics Sports,,
M,SCH_SSTEAMS_M,Single-Sex Interscholastic Athletics: Number of Male Only Single-Sex Teams,,
N,SCH_SSTEAMS_F,Single-Sex Interscholastic Athletics: Number of Female Only Single-Sex Teams,,
O,TOT_SSTEAMS,Total Number of Single-Sex Interscholastic Athletics Teams,,
P,SCH_SSPART_M,Single-Sex Interscholastic Athletics: Number of Male Participants,,
Q,SCH_SSPART_F,Single-Sex Interscholastic Athletics: Number of Female Participants,,
R,TOT_SSPART,Total Number in Single-Sex Interscholastic Athletics Participants,,
,,,,
, ,,,

Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_SSCLASSES_IND,Single Sex Academic Classes Indicator,,
J,SCH_SSCLASSES_ALGG_M,"Single Sex Academic Classes: Number of Algebra I, Geometry, Algebra II Classes for Males Only",,
K,SCH_SSCLASSES_ALGG_F,"Single Sex Academic Classes: Number of Algebra I, Geometry, Algebra II Classes for Females Only",,
L,TOT_SSCLASSES_ALGG,"Total Number of Single Sex Academic Classes: Algebra I, Geometry, Algebra II Classes",,
M,SCH_SSCLASSES_OTHM_M,Single Sex Academic Classes: Number of Other Mathematics Classes for Males Only,,
N,SCH_SSCLASSES_OTHM_F,Single Sex Academic Classes: Number of Other Mathematics Classes for Females Only,,
O,TOT_SSCLASSES_OTHM,Total Number of Single Sex Academic Classes: Other Mathematics Classes,,
P,SCH_SSCLASSES_SCI_M,Single Sex Academic Classes: Number of Science Classes for Males Only,,
Q,SCH_SSCLASSES_SCI_F,Single Sex Academic Classes: Number of Science Classes for Females Only,,
R,TOT_SSCLASSES_SCI,Total Number of Single Sex Academic Classes: Science Classes,,
S,SCH_SSCLASSES_ENGL_M,Single Sex Academic Classes: Number of English/reading/language arts Classes for Males Only,,
T,SCH_SSCLASSES_ENGL_F,Single Sex Academic Classes: Number of English/reading/language arts Classes for Females Only,,
U,TOT_SSCLASSES_ENGL,Total Number of Single Sex Academic Classes: English/reading/language arts Classes,,
V,SCH_SSCLASSES_OTHA_M,Single Sex Academic Classes: Number of Other Academic Subjects Classes for Males Only,,
W,SCH_SSCLASSES_OTHA_F,Single Sex Academic Classes: Number of Other Academic Subjects Classes for Females Only,,
X,TOT_SSCLASSES_OTHA,Total Number of Single Sex Academic Classes: Other Academic Subjects Classes,,

Column Finder,Field Name ,Field Description,,
A,LEA_STATE,District State,,
B,LEA_STATE_NAME,State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,Juvenile Justice Facility: “Yes” indicates a long-term secure facility; “No” indicates not a JJ facility,,
I,SCH_PSDISC_SINGOOS_HI_M,Preschool children who received only one out-of-school suspension: Hispanic Male,,
J,SCH_PSDISC_SINGOOS_HI_F,Preschool children who received only one out-of-school suspension: Hispanic Female,,
K,SCH_PSDISC_SINGOOS_AM_M,Preschool children who received only one out-of-school suspension: American Indian/Alaska Native Male,,
L,SCH_PSDISC_SINGOOS_AM_F,Preschool children who received only one out-of-school suspension: American Indian/Alaska Native Female,,
M,SCH_PSDISC_SINGOOS_AS_M,Preschool children who received only one out-of-school suspension: Asian Male,,
N,SCH_PSDISC_SINGOOS_AS_F,Preschool children who received only one out-of-school suspension: Asian Female,,
O,SCH_PSDISC_SINGOOS_HP_M,Preschool children who received only one out-of-school suspension: Native Hawaiian/Pacific Islander Male,,
P,SCH_PSDISC_SINGOOS_HP_F,Preschool children who received only one out-of-school suspension: Native Hawaiian/Pacific Islander Female,,
Q,SCH_PSDISC_SINGOOS_BL_M,Preschool children who received only one out-of-school suspension: Black Male,,
R,SCH_PSDISC_SINGOOS_BL_F,Preschool children who received only one out-of-school suspension: Black Female,,
S,SCH_PSDISC_SINGOOS_WH_M,Preschool children who received only one out-of-school suspension: White Male,,
T,SCH_PSDISC_SINGOOS_WH_F,Preschool children who received only one out-of-school suspension: White Female,,
U,SCH_PSDISC_SINGOOS_TR_M,Preschool children who received only one out-of-school suspension: Two or More Races Male,,
V,SCH_PSDISC_SINGOOS_TR_F,Preschool children who received only one out-of-school suspension: Two or More Races Female,,
W,TOT_PSDISC_SINGOOS_M,Total number of preschool children receiving only one out-of-school suspension: Calculated Male Total,,
X,TOT_PSDISC_SINGOOS_F,Total number of preschool children receiving only one out-of-school suspension: Calculated Female Total,,
Y,SCH_PSDISC_SINGOOS_LEP_M,Preschool children who received only one out-of-school suspension: LEP Male,,
Z,SCH_PSDISC_SINGOOS_LEP_F,Preschool children who received only one out-of-school suspension: LEP Female,,
AA,SCH_PSDISC_SINGOOS_IDEA_M,Preschool children who received only one out-of-school suspension: IDEA Male,,
AB,SCH_PSDISC_SINGOOS_IDEA_F,Preschool children who received only one out-of-school suspension: IDEA Female,,
AC,SCH_PSDISC_MULTOOS_HI_M,Preschool children who received more than one out-of-school suspension: Hispanic Male,,
AD,SCH_PSDISC_MULTOOS_HI_F,Preschool children who received more than one out-of-school suspension: Hispanic Female,,
AE,SCH_PSDISC_MULTOOS_AM_M,Preschool children who received more than one out-of-school suspension: American Indian/Alaska Native Male,,
AF,SCH_PSDISC_MULTOOS_AM_F,Preschool children who received more than one out-of-school suspension: American Indian/Alaska Native Female,,
AG,SCH_PSDISC_MULTOOS_AS_M,Preschool children who received more than one out-of-school suspension: Asian Male,,
AH,SCH_PSDISC_MULTOOS_AS_F,Preschool children who received more than one out-of-school suspension: Asian Female,,
AI,SCH_PSDISC_MULTOOS_HP_M,Preschool children who received more than one out-of-school suspension: Native Hawaiian/Pacific Islander Male,,
AJ,SCH_PSDISC_MULTOOS_HP_F,Preschool children who received more than one out-of-school suspension: Native Hawaiian/Pacific Islander Female,,
AK,SCH_PSDISC_MULTOOS_BL_M,Preschool children who received more than one out-of-school suspension: Black Male,,
AL,SCH_PSDISC_MULTOOS_BL_F,Preschool children who received more than one out-of-school suspension: Black Female,,
AM,SCH_PSDISC_MULTOOS_WH_M,Preschool children who received more than one out-of-school suspension: White Male,,
AN,SCH_PSDISC_MULTOOS_WH_F,Preschool children who received more than one out-of-school suspension: White Female,,
AO,SCH_PSDISC_MULTOOS_TR_M,Preschool children who received more than one out-of-school suspension: Two or More Races Male,,
AP,SCH_PSDISC_MULTOOS_TR_F,Preschool children who received more than one out-of-school suspension: Two or More Races Female,,
AQ,TOT_PSDISC_MULTOOS_M,Total number of preschool students receiving more than one out-of-school suspension: Calculated Male Total,,
AR,TOT_PSDISC_MULTOOS_F,Total number of preschool students receiving more than one out-of-school suspension: Calculated Female Total,,
AS,SCH_PSDISC_MULTOOS_LEP_M,Preschool children who received more than one out-of-school suspension: LEP Male,,
AT,SCH_PSDISC_MULTOOS_LEP_F,Preschool children who received more than one out-of-school suspension: LEP Female,,
AU,SCH_PSDISC_MULTOOS_IDEA_M,Preschool children who received more than one out-of-school suspension: IDEA Male,,
AV,SCH_PSDISC_MULTOOS_IDEA_F,Preschool children who received more than one out-of-school suspension: IDEA Female,,
AW,SCH_PSOOSINSTANCES_ALL,Instances of out-of-school suspension: All preschool students,,
AX,SCH_PSOOSINSTANCES_IDEA,Instances of out-of-school suspension: IDEA preschool students,,
AY,SCH_DISCWODIS_ISS_HI_M,Students without disabilities who received one or more in-school suspensions: Hispanic Male,,
AZ,SCH_DISCWODIS_ISS_HI_F,Students without disabilities who received one or more in-school suspensions: Hispanic Female,,
BA,SCH_DISCWODIS_ISS_AM_M,Students without disabilities who received one or more in-school suspensions: American Indian/Alaska Native Male,,
BB,SCH_DISCWODIS_ISS_AM_F,Students without disabilities who received one or more in-school suspensions: American Indian/Alaska Native Female,,
BC,SCH_DISCWODIS_ISS_AS_M,Students without disabilities who received one or more in-school suspensions: Asian Male,,
BD,SCH_DISCWODIS_ISS_AS_F,Students without disabilities who received one or more in-school suspensions: Asian Female,,
BE,SCH_DISCWODIS_ISS_HP_M,Students without disabilities who received one or more in-school suspensions: Native Hawaiian/Pacific Islander Male,,
BF,SCH_DISCWODIS_ISS_HP_F,Students without disabilities who received one or more in-school suspensions: Native Hawaiian/Pacific Islander Female,,
BG,SCH_DISCWODIS_ISS_BL_M,Students without disabilities who received one or more in-school suspensions: Black Male,,
BH,SCH_DISCWODIS_ISS_BL_F,Students without disabilities who received one or more in-school suspensions: Black Female,,
BI,SCH_DISCWODIS_ISS_WH_M,Students without disabilities who received one or more in-school suspensions: White Male,,
BJ,SCH_DISCWODIS_ISS_WH_F,Students without disabilities who received one or more in-school suspensions: White Female,,
BK,SCH_DISCWODIS_ISS_TR_M,Students without disabilities who received one or more in-school suspensions: Two or More Races Male,,
BL,SCH_DISCWODIS_ISS_TR_F,Students without disabilities who received one or more in-school suspensions: Two or More Races Female,,
BM,TOT_DISCWODIS_ISS_M,Total number of students without disabilities who received one or more in-school suspensions: Calculated Male Total,,
BN,TOT_DISCWODIS_ISS_F,Total number of students without disabilities who received one or more in-school suspensions: Calculated Female Total,,
BO,SCH_DISCWODIS_ISS_LEP_M,Students without disabilities who received one or more in-school suspensions: LEP Male,,
BP,SCH_DISCWODIS_ISS_LEP_F,Students without disabilities who received one or more in-school suspensions: LEP Female,,
BQ,SCH_DISCWODIS_SINGOOS_HI_M,Students without disabilities who received only one out-of-school suspension: Hispanic Male,,
BR,SCH_DISCWODIS_SINGOOS_HI_F,Students without disabilities who received only one out-of-school suspension: Hispanic Female,,
BS,SCH_DISCWODIS_SINGOOS_AM_M,Students without disabilities who received only one out-of-school suspension: American Indian/Alaska Native Male,,
